Pentad,minT,ap_rat
2520_2815,2.4999999999999996,0.2782154083251953
2520_2820,2.500000000000001,0.2810346186161041
2515_2815,2.8,0.2792423963546751
2525_2820,2.1999999999999966,0.29027003049850464
2510_2835,2.9999999999999987,0.27216190099716187
2505_2840,3.1,0.27734285593032837
2510_2840,3.0000000000000004,0.27721256017684937
2505_2835,3,0.27991285920143105
2500_2830,2.9000000000000004,0.28017374873161316
2500_2835,3,0.2803107798099518
2500_2840,3.000000000000001,0.269666463136673
2505_2830,2.9000000000000004,0.2826879024505615
2510_2845,2.7999999999999994,0.2746531367301941
2510_2850,2.900000000000003,0.27895602583885193
2500_2855,3.199999999999997,0.26220208406448364
2510_2855,2.9999999999999996,0.2840067446231842
2505_2845,3.1,0.27027755975723255
2500_2850,3.2,0.26551946997642517
2505_2850,3.2,0.2673133313655853
2505_2855,3.199999999999997,0.2625579237937927
2500_2845,3.1,0.2641485035419464
2525_2840,1.700000000000001,0.3210546374320984
2525_2835,2.1000000000000036,0.3141063451766967
2515_2840,2.3,0.3006322681903839
2520_2840,2.0999999999999974,0.3094986826181412
2525_2830,2.0999999999999965,0.3164388835430145
2525_2845,1.400000000000002,0.33667704463005066
2515_2855,1.7999999999999976,0.32355964183807373
2525_2850,1.4999999999999998,0.3316027522087097
2520_2845,1.4999999999999998,0.3217772841453552
2515_2845,2.5,0.296918898820877
2520_2855,2,0.3243602216243744
2515_2850,1.8999999999999992,0.3103448152542114
2520_2850,1.7000000000000004,0.32506629824638367
2525_2855,1.5999999999999996,0.33078503608703613
2530_2805,1.700000000000001,0.3208989202976227
2535_2810,1.599999999999999,0.31025266647338867
2540_2800,1.899999999999998,0.33992143087436916
2530_2800,1.6999999999999968,0.31776818633079534
2535_2805,1.5,0.3223910629749298
2535_2800,1.7000000000000006,0.32191115617752075
2530_2810,1.6999999999999984,0.3065025210380554
2530_2820,2.2000000000000006,0.30479493737220764
2540_2825,1.7000000000000008,0.350350022315979
2535_2825,1.9000000000000017,0.32661345601081854
2530_2825,2.0999999999999965,0.31105637550354004
2540_2820,2.1000000000000036,0.3407844305038452
2530_2815,2,0.2995150089263916
2535_2820,2.1000000000000045,0.31494253873825073
2535_2815,2,0.3176495432853699
2555_2810,2.1999999999999984,0.3714214563369751
2555_2800,2.199999999999996,0.36631613969802856
2555_2805,2.5,0.3724967837333679
2550_2800,2.3000000000000047,0.359126329421997
2550_2805,2.300000000000001,0.3689708411693573
2545_2800,2.1999999999999935,0.3510732054710388
2545_2825,1.399999999999999,0.34767687320709223
2555_2820,1.099999999999998,0.3800787627696991
2545_2820,1.8000000000000005,0.3422097861766815
2555_2825,0.9000000000000016,0.3820548057556152
2555_2815,1.6000000000000012,0.3763197660446167
2550_2815,1.5,0.36705493927001953
2550_2820,1,0.3713507056236267
2550_2825,1.1000000000000008,0.3661884069442749
2530_2840,1.5,0.3297005891799927
2540_2835,1,0.35377514362335205
2540_2840,0.9000000000000026,0.3579660654067993
2535_2835,1.5000000000000002,0.33028286695480347
2535_2840,1.200000000000001,0.33715057373046875
2530_2830,1.9000000000000032,0.3227069675922394
2530_2835,1.7000000000000013,0.32603150606155396
2535_2830,1.5999999999999988,0.3281635642051697
2540_2830,1.3000000000000005,0.3595031499862671
2540_2850,0.7999999999999992,0.34635600447654724
2540_2845,0.7999999999999986,0.35345229506492615
2535_2845,1.0999999999999974,0.3343548774719237
2540_2855,0.899999999999999,0.3370886743068695
2535_2850,1,0.3330071270465851
2530_2855,1.2000000000000015,0.3356069028377533
2535_2855,1.1,0.3326159417629242
2545_2830,1,0.3644234240055084
2555_2840,0.5999999999999995,0.3582827150821686
2550_2840,0.7999999999999993,0.3542913496494293
2550_2830,0.9,0.3669203817844391
2545_2840,1,0.35506564378738403
2550_2835,0.7999999999999998,0.35992693901061995
2555_2830,0.7000000000000015,0.372235506772995
2555_2835,0.700000000000001,0.3630351126194
2545_2835,1,0.35393229126930237
2555_2845,0.3999999999999996,0.3610430955886841
2550_2850,0.6000000000000002,0.35412490367889404
2545_2845,0.9000000000000028,0.35345229506492615
2555_2850,0.3999999999999996,0.35628199577331543
2545_2850,0.7999999999999986,0.3468291163444519
2550_2855,0.30000000000000027,0.3628379702568054
2550_2845,0.6000000000000005,0.3596106767654419
2545_2855,0.5,0.3508002460002899
2510_2910,3.300000000000008,0.2880772856878057
2505_2915,3.3000000000000034,0.27457037568092346
2505_2925,3.3999999999999884,0.2883654236793518
2510_2920,3.300000000000005,0.2876974046230316
2500_2920,3.299999999999993,0.274688720703125
2510_2925,3.5000000000000004,0.28692683577537537
2520_2900,1.9000000000000012,0.32439669966697693
2525_2910,1.1000000000000003,0.3301199376583099
2520_2905,1.6999999999999995,0.32587844133377075
2525_2900,1.2999999999999994,0.3324235081672668
2525_2905,0.7999999999999996,0.3411157727241516
2515_2900,2.600000000000001,0.31362733244895935
2520_2920,3.899999999999997,0.30721276561653504
2525_2925,1.5,0.3186665177345276
2520_2925,3.2999999999999985,0.3095919191837311
2525_2915,3.099999999999999,0.3005025088787079
2525_2920,1.5,0.3101749122142791
2520_2915,3,0.31256210803985596
2515_2925,3.299999999999999,0.304553359746933
2505_2930,2.1,0.3437472879886627
2510_2955,1,0.3864752650260926
2520_2930,1.9,0.3409929871559143
2515_2935,2.2000000000000015,0.3448891043663025
2520_2940,0.20000000000000012,0.3679875433444977
2525_2930,1.1999999999999995,0.3273106515407562
2525_2955,0,0.4309342503547668
2520_2945,0.6999999999999996,0.3722507059574128
2520_2950,0.6000000000000006,0.3826470971107483
2515_2950,0.9000000000000016,0.3740535080432892
2520_2955,0.30000000000000027,0.4309342503547669
2525_2945,-0.3000000000000004,0.42103302478790267
2515_2945,1,0.36892494559288
2515_2955,0.3999999999999993,0.42185688018798856
2525_2950,0.3999999999999993,0.3887134194374085
2540_2900,0.5,0.3435228168964386
2535_2910,0.8000000000000004,0.32173269987106323
2540_2905,0.30000000000000027,0.3486143946647644
2530_2905,1.4999999999999998,0.3239690065383911
2540_2910,0,0.34943983802963496
2530_2900,1.5,0.32815808057785034
2535_2905,0.6000000000000008,0.32512524724006653
2530_2910,2,0.3141022026538849
2535_2900,0.8,0.32584902644157415
2540_2915,0,0.3340071737766266
2540_2920,-0.5,0.33728790283203125
2530_2920,-0.20000000000000012,0.35266315937042236
2535_2925,-0.7000000000000006,0.3581710755825043
2530_2925,-0.09999999999999994,0.36229652166366577
2540_2925,-0.8999999999999991,0.34680062532424927
2535_2915,0,0.34219202399253845
2545_2900,0.30000000000000043,0.35350316762924194
2545_2905,0,0.3545995354652405
2555_2905,-0.09999999999999992,0.3625570833683014
2555_2910,-0.2999999999999992,0.36417561769485474
2550_2910,-0.3999999999999996,0.36611852049827553
2550_2915,-0.5,0.35259300470352173
2545_2925,-1.0999999999999994,0.3480202853679657
2550_2925,-0.9000000000000006,0.3571542501449585
2545_2920,-0.9000000000000008,0.35064366459846497
2545_2915,-0.39999999999999947,0.34292879700660706
2555_2915,-0.3999999999999991,0.36213916540145874
2550_2920,-0.7000000000000011,0.3524015545845032
2530_2935,-0.19999999999999996,0.3587481379508972
2540_2930,-1,0.3544359505176544
2530_2930,-0.2,0.3587481379508972
2540_2940,-0.9000000000000015,0.39996805787086487
2535_2930,-0.799999999999999,0.36575546860694885
2540_2935,-1,0.3758518099784851
2530_2950,0.09999999999999988,0.39176785945892334
2535_2950,0,0.3986424207687378
2540_2955,-0.5,0.44015604257583607
2535_2955,-0.20000000000000004,0.4209924042224883
2530_2955,0,0.42124342918396
2545_2930,-1,0.3562864661216736
2545_2940,-0.7000000000000002,0.38638725876808167
2545_2950,-0.39999999999999947,0.4192176163196564
2550_2955,0.09999999999999992,0.4154108166694641
2510_3000,0.7999999999999995,0.47672513127326965
2510_3005,0.7999999999999995,0.5102874636650085
2505_3010,1.5000000000000002,0.4979462027549744
2505_3005,1.3999999999999997,0.44764506816864
2510_3010,1.1000000000000003,0.5286567807197571
2500_3010,1.6999999999999966,0.4375038743019104
2505_3020,2,0.4787377119064331
2510_3015,1.5999999999999976,0.5136902928352356
2505_3025,2.2999999999999985,0.4421840012073517
2500_3025,2.3000000000000034,0.4288860261440277
2500_3015,1.9000000000000024,0.4661855101585388
2505_3015,1.6999999999999995,0.5136902928352355
2500_3020,2.1000000000000063,0.47136712074279785
2510_3020,2.0999999999999983,0.46604758501052856
2525_3005,0.5,0.5153003931045532
2520_3010,1,0.5367975831031799
2520_3000,0.19999999999999984,0.524630606174469
2515_3010,1,0.5616417527198792
2525_3010,1,0.4972870349884033
2515_3000,0.5,0.4951951801776886
2520_3005,0.5,0.5462369918823242
2515_3005,0.5,0.561641752719879
2525_3000,0.19999999999999973,0.4906955063343048
2520_3020,2.900000000000003,0.39010900259017944
2520_3015,2.1000000000000005,0.44018298387527466
2525_3015,2.2,0.4305589199066162
2525_3020,2.2999999999999994,0.4608730971813202
2515_3015,1.3999999999999997,0.5195657014846801
2500_3030,2.9999999999999996,0.528724730014801
2500_3040,4,0.6458525657653809
2500_3035,3.099999999999999,0.6458525657653809
2505_3040,4,0.5582442283630371
2505_3030,2.8000000000000034,0.54830408725118
2510_3030,2.400000000000002,0.6350730657577515
2505_3035,3,0.6369940042495728
2505_3050,5.099999999999999,0.5962948203086854
2505_3045,4.799999999999999,0.5620555281639099
2520_3040,5.400000000000004,0.4564046114683151
2520_3030,3.7000000000000015,0.4689120054244995
2525_3040,5.599999999999997,0.44147035479545593
2520_3035,4.5,0.4668511301279068
2520_3055,6.600000000000002,0.4401625543832779
2525_3045,6.1000000000000005,0.41245177388191223
2525_3050,6.399999999999995,0.4050543904304504
2520_3045,5.800000000000006,0.4731482118368149
2515_3055,6.600000000000002,0.48573237657547
2515_3050,6.099999999999998,0.5134835243225097
2520_3050,6.299999999999992,0.4503214359283448
2525_3055,6.600000000000009,0.4063688814640045
2535_3005,0.3000000000000002,0.4876959621906281
2530_3010,0.7999999999999994,0.5006280541419983
2540_3005,0.2999999999999999,0.4704323410987854
2535_3010,1,0.48472046852111816
2540_3010,1.1,0.4669624567031861
2540_3000,-0.20000000000000004,0.4683939814567566
2535_3000,-0.20000000000000004,0.4835696220397949
2530_3005,0.3999999999999996,0.5004963874816895
2530_3000,0.09999999999999992,0.4865449368953705
2540_3025,1.5999999999999988,0.582062304019928
2535_3025,3.400000000000001,0.4506362080574035
2535_3015,1.7000000000000013,0.4772600829601288
2535_3020,2.2999999999999994,0.4722122848033905
2530_3020,1.8000000000000025,0.5162620544433594
2530_3015,1.3999999999999992,0.5018230676651001
2530_3025,2.100000000000001,0.5111238956451416
2545_3000,0,0.4528261125087738
2545_3010,1.2000000000000008,0.47108539938926697
2550_3000,0.3999999999999996,0.4329067766666413
2555_3005,1.400000000000004,0.4238159715131735
2545_3005,0.5,0.4599660336971283
2555_3010,1.599999999999998,0.446617990732193
2550_3010,1.6999999999999988,0.42875415086746216
2545_3025,2.900000000000001,0.5324976444244385
2550_3020,2,0.5217301249504089
2545_3015,1.2999999999999987,0.49139612913131714
2550_3025,2.9000000000000017,0.5067194104194641
2555_3015,1.5,0.4803304672241211
2545_3020,1.5999999999999992,0.5209931135177612
2550_3015,2,0.45641604065895086
2530_3035,4.5,0.4666755199432373
2530_3040,5,0.4787071347236633
2535_3055,7.600000000000004,0.4391644895076752
2530_3055,7.100000000000008,0.4588395953178406
2535_3050,7.100000000000006,0.4749903380870819
2540_3050,7.3,0.4698611497879028
2530_3050,6.400000000000003,0.4953770935535431
2540_3055,7.599999999999998,0.4310387670993805
2530_3045,4.900000000000002,0.5341453552246094
2550_3035,5,0.44579824805259705
2545_3040,4.099999999999998,0.5491546392440796
2555_3030,4.099999999999996,0.4715970754623413
2550_3030,4,0.489749401807785
2545_3055,7.3,0.4502505362033844
2550_3055,4.700000000000002,0.6183849573135376
2505_3100,7.699999999999996,0.510044515132904
2500_3105,8.5,0.4190472662448883
2500_3110,8.600000000000005,0.38442414999008184
2510_3100,7.000000000000001,0.5109163831629671
2510_3105,8,0.455136239528656
2510_3110,8.60000000000001,0.3993035852909088
2500_3100,8.100000000000009,0.464028924703598
2505_3110,8.700000000000019,0.4166809618473054
2500_3115,8.599999999999985,0.3779165744781494
2500_3125,8.200000000000006,0.35021400451660156
2505_3120,8.60000000000001,0.3676807284355163
2510_3115,8.79999999999999,0.3935760855674744
2510_3120,8.70000000000002,0.3736996054649353
2505_3115,8.800000000000002,0.3939191401004791
2525_3105,7.5,0.4113146662712097
2520_3100,6.899999999999999,0.4434971660375595
2515_3100,6.899999999999993,0.4882277846336366
2515_3105,7.800000000000003,0.46619081497192383
2525_3110,7.899999999999985,0.4102495610713958
2525_3100,7.100000000000012,0.406871050596237
2520_3105,7.5,0.4377643764019013
2525_3115,8.200000000000003,0.4040100276470184
2515_3120,8.700000000000012,0.38821524381637573
2520_3120,8.500000000000005,0.38698676228523254
2515_3115,8.5,0.3787369728088379
2520_3125,8.399999999999993,0.36875873804092407
2525_3125,8.299999999999995,0.37006339430809015
2505_3135,8.200000000000005,0.34430015087127686
2500_3130,8,0.33914345502853394
2510_3135,8.2999999999999865,0.341434508562088
2510_3130,8.200000000000019,0.3433360159397125
2500_3135,8.100000000000014,0.3389573395252228
2505_3140,8.200000000000003,0.34075605869293213
2505_3130,8.299999999999997,0.3433265686035156
2510_3140,8.400000000000016,0.34075605869293213
2510_3150,8.700000000000006,0.3401217460632324
2510_3145,8.59999999999997,0.34419962763786316
2510_3155,9,0.3555895537137985
2525_3130,8.299999999999997,0.3650877773761749
2520_3135,8.299999999999988,0.3484878391027452
2525_3135,8.499999999999998,0.35930037498474116
2520_3140,8.40000000000001,0.3506258428096771
2525_3140,8.89999999999999,0.3504640758037567
2515_3140,8.299999999999988,0.33976367115974426
2515_3155,9.100000000000009,0.3744026720523834
2520_3145,8.700000000000017,0.33839719953199426
2525_3155,9.400000000000002,0.3414704203605652
2520_3150,8.799999999999997,0.33799293637275696
2515_3150,8.700000000000006,0.3406495451927185
2520_3155,9.10000000000001,0.3560795783996582
2515_3145,8.600000000000005,0.3384835076037953
2525_3145,9.099999999999971,0.3400171101093293
2525_3150,9.1,0.3400171101093292
2530_3110,7.899999999999992,0.4367600083351135
2535_3100,7.500000000000001,0.48294717073440546
2540_3105,7.900000000000002,0.5014504790306091
2540_3100,7.600000000000009,0.4304313361644745
2535_3105,8,0.4816032946109772
2530_3100,7.399999999999989,0.4829471707344056
2535_3110,8,0.4185077250003815
2540_3110,8,0.4891665279865265
2530_3105,7.70000000000001,0.4539557993412018
2530_3115,8.100000000000003,0.4086126387119293
2530_3120,8.200000000000008,0.38287153840065
2540_3120,8,0.5201902985572815
2535_3115,8.100000000000014,0.4045505225658417
2530_3125,8.39999999999999,0.37360090017318726
2535_3125,8.60000000000001,0.45212873816490134
2545_3110,6.299999999999999,0.6032735109329224
2550_3105,5.599999999999997,0.6286624670028687
2555_3100,6.400000000000003,0.5922607183456421
2545_3105,6.400000000000001,0.5829210877418518
2555_3105,6.000000000000001,0.6266765594482422
2545_3100,7.500000000000001,0.5017238855361938
2550_3100,4.900000000000002,0.6295435428619384
2545_3115,7.799999999999998,0.5600270628929138
2530_3130,8.899999999999995,0.39939063787460327
2540_3140,9.5,0.36530601978302
2535_3135,8.899999999999995,0.3599804341793061
2530_3135,9,0.3649166822433472
2535_3130,8.799999999999988,0.389127641916275
2540_3155,10.799999999999986,0.3935871124267578
2530_3155,10.399999999999991,0.34834134578704834
2530_3150,9.799999999999994,0.33854028582572937
2550_3140,9.5,0.3829087018966675
2545_3140,9.5,0.36961883306503296
2555_3140,9.399999999999997,0.38934171199798584
2545_3130,8.799999999999992,0.3758388757705689
2550_3150,10.399999999999997,0.37749308347702026
2545_3145,10,0.3628551065921784
2555_3145,9.7999999999999865,0.38191989064216614
2555_3150,10.300000000000002,0.42195364832878113
2620_2040,0.8,0.11684226244688034
2625_2035,0.8,0.11432506889104845
2620_2035,0.8,0.11534617096185684
2640_2035,1.1,0.10787680745124816
2650_2040,1.3,0.10986138135194778
2645_2035,1.2000000000000002,0.107897587120533
2620_2425,0.7000000000000001,0.2095390409231186
2620_2415,0.9,0.20226681232452393
2625_2415,0.7000000000000001,0.2102620154619217
2620_2420,0.8,0.204896554350853
2610_2450,0.9000000000000004,0.21832527220249173
2655_2440,-0.1999999999999995,0.23131310939788824
2600_2505,1.4,0.22280821204185491
2605_2505,1.3,0.22335641086101532
2605_2520,1.400000000000001,0.2456291764974594
2610_2515,1.1,0.235773578286171
2625_2535,0.8,0.27379101514816284
2620_2535,1,0.27248716354370117
2640_2525,-0.3,0.26440322399139404
2640_2530,0,0.2666989266872406
2635_2530,0.1,0.26618915796279907
2635_2535,0.30000000000000004,0.27423721551895136
2630_2530,0.30000000000000004,0.26874756813049316
2630_2535,0.6000000000000001,0.2755211889743805
2640_2545,0.5999999999999993,0.287511944770813
2600_2605,1.6,0.29758286476135254
2605_2605,1.6,0.29633402824401855
2605_2610,1.5000000000000004,0.3001958727836609
2620_2620,1,0.2981438636779785
2610_2650,-0.2,0.3162557780742645
2610_2645,-0.2,0.30776160955429077
2600_2645,0.4,0.32151430845260603
2605_2655,0.1,0.3289697766304016
2605_2645,0.1,0.3058100640773773
2625_2640,0.09999999999999994,0.30275431275367737
2625_2635,0.39999999999999913,0.3031403124332428
2625_2630,0.700000000000001,0.2934557795524597
2620_2640,-0.1,0.30306482315063477
2620_2645,-0.3999999999999993,0.3070801794528962
2615_2645,-0.5,0.3095383644104004
2635_2610,0.7000000000000007,0.32356318831443776
2635_2605,0.8,0.31982460618019104
2640_2625,0.6000000000000009,0.31459417939186096
2635_2625,0.6999999999999997,0.31498727202415466
2635_2620,0.6,0.3206066489219666
2640_2615,0.5,0.32182732224464417
2635_2615,0.6000000000000001,0.32568827271461487
2655_2600,0.8000000000000008,0.2977878749370575
2655_2610,0.5999999999999979,0.3072511553764345
2645_2625,0.7999999999999989,0.30979016423225403
2655_2620,0.5999999999999993,0.3054479062557222
2655_2625,0.40000000000000013,0.30197203159332275
2655_2615,0.7000000000000005,0.3082498013973236
2650_2625,0.6000000000000005,0.31155911087989807
2645_2620,0.7999999999999987,0.316171795129776
2650_2620,0.6999999999999997,0.31435009837150574
2645_2615,0.7000000000000005,0.31827807426452637
2640_2635,0.5,0.293713241815567
2635_2640,0,0.3064559996128082
2630_2640,0.09999999999999992,0.30482596158981323
2640_2640,0.09999999999999988,0.3013419210910797
2630_2635,0.5,0.2991066575050354
2635_2630,0.8000000000000002,0.3013853132724762
2630_2630,0.799999999999999,0.30231791734695435
2635_2635,0.6000000000000006,0.3004035949707032
2640_2630,0.7999999999999996,0.2998954951763153
2640_2650,0,0.30300572514533997
2635_2645,0,0.3064735829830168
2635_2650,0,0.30490681529045105
2640_2645,0.10000000000000024,0.29856058955192566
2635_2655,0,0.3052426874637604
2640_2655,0,0.30629557371139526
2630_2650,-0.0999999999999999,0.3104945123195648
2630_2645,-0.1999999999999996,0.3085174858570099
2630_2655,-0.09999999999999984,0.3122921586036682
2645_2635,0.5,0.2856673896312713
2655_2635,-0.09999999999999996,0.29374867677688593
2655_2640,-0.30000000000000004,0.28771695494651794
2645_2630,0.599999999999999,0.29268521070480347
2645_2640,0.0999999999999999,0.2902011275291443
2650_2640,0,0.28458714485168457
2650_2630,0.3999999999999993,0.2957425117492676
2650_2635,0.19999999999999996,0.2913496792316437
2655_2630,0.10000000000000003,0.2966058552265167
2645_2645,0,0.2902787625789642
2655_2655,-0.30000000000000004,0.29668059945106523
2645_2655,0.10000000000000037,0.30234387516975414
2645_2650,0,0.301960289478302
2655_2650,-0.4,0.2990867793560028
2655_2645,-0.4000000000000001,0.29171115159988414
2650_2650,0,0.29838693141937256
2650_2645,-0.1,0.28881454467773443
2605_2705,0.3999999999999993,0.34265419840812683
2600_2700,0.39999999999999974,0.345537930727005
2605_2710,0.29999999999999977,0.34492021799087524
2610_2700,0,0.32490795850753784
2600_2710,0.6999999999999998,0.3496846556663513
2610_2705,0.0999999999999998,0.3313647806644439
2600_2705,0.6000000000000002,0.3473147451877592
2610_2710,0.2,0.34068527817726135
2605_2700,0.20000000000000007,0.34021851420402527
2605_2715,0.4,0.3533913493156433
2600_2715,0.7000000000000003,0.3638325929641723
2610_2720,0.2,0.35199618339538574
2610_2715,0.2,0.3480195999145507
2600_2725,0.7999999999999999,0.3664359450340271
2605_2720,0.4000000000000002,0.36071139574050903
2610_2725,0.19999999999999984,0.35825037956237793
2600_2720,0.7000000000000003,0.36680787801742554
2605_2725,0.5,0.3627147674560547
2620_2705,0,0.3262662291526795
2625_2710,0,0.3263905346393585
2615_2705,0,0.33196431398391724
2625_2705,0,0.3184052109718323
2620_2710,0,0.3297625780105591
2615_2700,-0.20000000000000048,0.331022173166275
2615_2710,0,0.33858510851860046
2615_2720,0.1,0.34305286407470703
2620_2715,0,0.3391503691673279
2615_2725,0,0.3497397005558014
2625_2725,0,0.33094745874404907
2625_2720,0,0.3247448205947876
2620_2725,-0.1,0.3497397005558014
2620_2720,0,0.34221795201301575
2615_2715,0.1,0.3413918912410737
2625_2715,-0.09999999999999994,0.3284730911254883
2605_2735,0.7000000000000003,0.3725689351558686
2600_2735,1.1000000000000003,0.3709824383258819
2610_2730,0.2,0.3646872677690829
2600_2740,1.3000000000000012,0.36968889832496626
2610_2735,0.20000000000000007,0.3696260750293732
2600_2730,0.9000000000000005,0.3688927590847015
2605_2730,0.6000000000000001,0.3686303794384002
2605_2740,1,0.3733397722244262
2610_2740,0.30000000000000004,0.37452474236488337
2600_2750,1.7000000000000015,0.3657945990562438
2610_2745,0.4000000000000002,0.3658616542816162
2600_2755,2,0.3626450598239898
2600_2745,1.4999999999999996,0.3708244562149048
2610_2750,1.2000000000000004,0.3629646003246307
2615_2740,-0.39999999999999986,0.35824599862098694
2620_2730,-0.1,0.3525944650173187
2615_2730,0,0.35295554995536804
2625_2735,-0.1,0.3394111096858978
2620_2740,-0.5,0.3612513840198517
2620_2735,-0.29999999999999966,0.3570975661277771
2625_2740,-0.09999999999999984,0.3437754213809967
2615_2735,-0.09999999999999998,0.35474032163619995
2625_2730,0,0.33727020025253296
2615_2745,-0.5,0.3592030704021454
2620_2750,-0.3000000000000002,0.3539021160098004
2620_2745,-0.7000000000000006,0.35938411951065063
2625_2755,-0.2999999999999998,0.3463309705257416
2615_2755,1,0.35490572452545166
2625_2750,-0.3000000000000001,0.3470788896083832
2620_2755,0,0.3546978235244751
2640_2710,0.3000000000000001,0.3073911666870117
2630_2705,0.10000000000000014,0.31263172626495356
2630_2710,0,0.32508641481399536
2640_2700,0.3000000000000004,0.30757537484169006
2640_2705,0.5,0.30412548780441284
2630_2700,0,0.31265777349472046
2635_2700,0.09999999999999996,0.31098446249961853
2635_2705,0.19999999999999976,0.3103369474411011
2630_2725,0.2000000000000003,0.33094745874404907
2630_2720,0.20000000000000004,0.3217546343803406
2630_2715,0.1999999999999997,0.3198694586753845
2635_2715,0.3000000000000003,0.3115212619304657
2655_2700,-0.2,0.3007257878780365
2655_2710,0,0.3054914176464081
2645_2710,0.20000000000000037,0.30993813276290894
2650_2700,0,0.3024994134902954
2645_2705,0.3000000000000002,0.307170271873474
2650_2705,0.1,0.3048655688762666
2650_2710,0,0.31107521057128906
2645_2700,0.3000000000000004,0.3041488826274872
2655_2715,-0.09999999999999988,0.31423178315162653
2645_2715,0,0.32245719432830805
2650_2720,0.0999999999999999,0.3132230341434479
2645_2725,0.09999999999999988,0.32666248083114624
2650_2725,0.2000000000000002,0.31785574555397034
2645_2720,0.09999999999999996,0.32389912009239197
2650_2715,0,0.3142317831516266
2640_2735,0.5,0.33353814482688904
2630_2730,0.10000000000000007,0.33727020025253296
2640_2740,0.7000000000000021,0.33034494519233704
2635_2745,0.9000000000000005,0.3304610550403595
2640_2750,0.4,0.33125653862953186
2640_2745,0.9,0.33006468415260315
2635_2750,0.29999999999999993,0.3343241214752197
2640_2755,-0.1,0.33705341815948486
2630_2745,0.3,0.3372381031513214
2635_2755,-0.20000000000000004,0.3371009826660156
2630_2755,-0.3,0.339178204536438
2630_2750,0,0.3391782045364379
2645_2730,0.29999999999999954,0.32721674604802237
2650_2730,0.09999999999999984,0.3237262964248657
2645_2735,0.3999999999999996,0.3284548223018646
2650_2735,0.2,0.3272853195667267
2645_2740,0.5,0.33372998237609874
2655_2730,0,0.3157634735107421
2650_2745,0.1,0.3320021629333496
2645_2755,-0.19999999999999984,0.32853764295578003
2650_2750,0,0.3314189314842224
2650_2755,-0.39999999999999986,0.33028945326805115
2645_2750,0.0999999999999999,0.3276588022708893
2645_2745,0.5,0.3320021629333496
2600_2805,2.5,0.3723735809326172
2610_2820,1.1,0.3696103096008301
2610_2825,0.6000000000000005,0.3672485053539278
2600_2815,1.799999999999999,0.38437423110008256
2605_2825,0.9000000000000015,0.3783860206604004
2615_2810,1,0.3616315424442291
2625_2800,-0.2999999999999998,0.34798163175582886
2620_2805,0.1,0.35165879130363464
2625_2810,-0.5,0.36332929134368896
2625_2805,-0.4,0.34546470642089844
2620_2810,0,0.3562299609184265
2620_2800,0.10000000000000002,0.35165879130363453
2620_2825,-0.20000000000000004,0.35768413543701155
2625_2815,-0.6000000000000001,0.35865241289138794
2615_2820,0.5,0.3611535429954529
2625_2825,-0.7000000000000007,0.3596031367778778
2615_2815,0.8999999999999997,0.36287006735801697
2620_2815,0,0.356446325778961
2615_2825,0.29999999999999993,0.3659551739692688
2620_2820,-0.1,0.3564075529575348
2600_2840,0.3999999999999995,0.3679097592830658
2600_2830,0.7000000000000002,0.37446969747543335
2600_2835,0.5,0.3737296760082243
2625_2830,-0.3999999999999998,0.3639291226863861
2625_2840,-0.1,0.3708941340446472
2620_2840,0,0.3685817122459411
2620_2835,-0.1,0.36850646138191223
2620_2830,-0.1,0.3568536043167114
2615_2830,0.1,0.36492976546287537
2625_2835,-0.29999999999999954,0.36591988801956177
2625_2845,-0.10000000000000016,0.3775287866592407
2625_2855,0,0.37833255529403687
2615_2845,0,0.37264347076416016
2620_2850,0,0.3745622038841248
2620_2845,0,0.3750195205211639
2625_2850,-0.1,0.3769878149032593
2635_2810,-1.0999999999999988,0.34048616886138916
2640_2805,-0.9000000000000021,0.33946940302848816
2635_2800,-0.5,0.3406962752342224
2630_2800,-0.5,0.34060972929000854
2630_2805,-0.7000000000000007,0.3414210379123688
2635_2805,-0.9000000000000017,0.340882271528244
2640_2800,-0.5,0.338999480009079
2630_2810,-0.8000000000000003,0.36332929134368896
2640_2810,-1.0999999999999992,0.3418923318386078
2630_2820,-1.2999999999999994,0.3548004925251007
2635_2825,-1,0.3571957647800444
2640_2820,-1.3,0.3468843102455139
2630_2815,-1.2000000000000015,0.3533751368522645
2630_2825,-0.9000000000000018,0.3596031367778778
2635_2820,-1.3000000000000052,0.3513237237930298
2640_2815,-1.3000000000000038,0.34432145953178406
2635_2815,-1.199999999999996,0.3419758081436157
2640_2825,-1.0999999999999972,0.3545452058315277
2645_2805,-1,0.3409854471683502
2645_2810,-1.3000000000000027,0.3544471859931946
2655_2810,-1.4000000000000004,0.3477795422077179
2650_2805,-1,0.33987924456596375
2650_2810,-1.3000000000000012,0.34860482811927795
2650_2800,-0.7000000000000008,0.34009093046188354
2645_2800,-0.5999999999999994,0.3388080298900604
2655_2805,-1.2000000000000002,0.34851348400115967
2655_2815,-1.5,0.3625201284885408
2645_2825,-1.199999999999997,0.3529374897480012
2650_2820,-1.4000000000000004,0.3511471450328827
2655_2820,-1.5,0.3611505329608917
2645_2815,-1.2999999999999996,0.34957188367843617
2645_2820,-1.3,0.34899085760116577
2650_2815,-1.399999999999998,0.3531436324119568
2655_2825,-1.5,0.35885718464851385
2650_2825,-1.3000000000000005,0.35359364748001093
2635_2840,-0.2999999999999996,0.37504470348358154
