species,lambda_mean,lambda_0.05,lambda_0.95,lambda_category,z_score,occ_est,occ_CI_0.05,occ_CI_0.95,wc_response,outcome,col_est,col_CI_0.05,col_CI_0.95,ext_est,ext_CI_0.05,ext_CI_0.95
634,0.9702647022019658,0.9660607912474115,0.9744686131565201,decreasing,-0.4494942517315613,-1.345492619340419,-1.68875513692211,-1.002230101758728,negative,loser,0.66101736185258,0.4438434832352858,0.8781912404698742,-0.09313428166998289,-0.7945155564794812,0.6082469931395156
637,0.9942162519832374,0.989882046941901,0.9985504570245738,decreasing,-8.040834739008902,1.30194725458929,0.9911716977218286,1.6127228114567516,positive,indifferent,0.38504815666900827,0.3011886960825425,0.46890761725547403,-0.008639657230442424,-0.11144956902217598,0.09417025456129113
639,0.9763704111719869,0.9672418365011832,0.9854989858427905,decreasing,0.7223742624281928,-0.3361787656482817,-0.6937547083354858,0.02139717703892241,neutral,indifferent,0.5522374711271896,0.3829262675617268,0.7215486746926523,-0.574853968873517,-0.935434579532122,-0.2142733582149121
642,0.9867383951086584,0.973121114666186,1.0003556755511307,stable,-0.92965975057670025,-1.6812985724693705,-1.999145817747951,-1.36345132719079,negative,indifferent,0.28073347349651046,0.16984117764499346,0.39162576934802745,-1.5200155839568519,-1.7378507648593522,-1.3021804030543516
644,0.966431994802907,0.9600947302476049,0.972769259358209,decreasing,-2.0557233177375895,0.30320136969712935,-0.10001725027367403,0.7064199896679327,neutral,indifferent,1.1545005145258707,0.9501881281783658,1.3588129008733756,0.4357032385906536,-0.00241624772681448,0.8738227249081216
646,0.9771498813295962,0.9728676961857363,0.9814320664734562,decreasing,-11.032231760682485,0.0759895909252087,-0.2215995118085039,0.37357869365892127,neutral,indifferent,0.16094628256583596,0.048904811502183676,0.27298775362948824,0.03640033940808313,-0.07345968181753025,0.14626036063369652
647,0.933280570241964,0.918777508582011,0.947783631901917,decreasing,-2.876735389051575,-0.6683295989154556,-1.0346877796636658,-0.3019714181672455,negative,loser,1.1651309709470574,0.9673432284313662,1.3629187134627487,-0.06049533436164875,-0.3054752766300579,0.18448460790676044
648,0.9898198228207687,0.9779187534795548,1.0017208921619827,stable,-2.7073172736528996,0.2823249963484623,-0.07849924301395472,0.6431492357108793,neutral,indifferent,0.9923388563636953,0.8531541472172812,1.1315235655101095,-0.19208298416399497,-0.37860503463195566,-0.005560933696034276
649,0.9939841520450914,0.986874732800663,1.00109357128952,stable,0.6810009357083513,-0.6971060868908652,-1.1343577547485153,-0.259854419033215,negative,indifferent,0.8018953055092751,0.6889115416327853,0.9148790693857649,0.14539712183973028,0.022548263752069697,0.26824597992739085
650,0.9835643300323633,0.9752543977065984,0.9918742623581283,decreasing,-3.78348252706371,-0.9496402591859567,-1.4833980650372154,-0.4158824533346982,negative,loser,-1.9608617417166205,-2.1818661631516045,-1.7398573202816365,0.025779889029614974,-0.2281508017563218,0.27971057981555175
654,0.9995464885413953,0.9832900024553354,1.015802974627455,stable,-5.4153176790731266,-0.6391175078224344,-1.003148910271522,-0.27508610537334677,negative,indifferent,-0.38322442919592226,-0.513780430847107,-0.25266842754473745,-2.491732268713758,-2.8100114520232937,-2.1734530854042227
655,0.929001619050572,0.8959216993549668,0.9620815387461772,decreasing,-1.6055289477641546,0.3891219140040224,-0.237910858929559,1.016154686937604,neutral,indifferent,1.5234298881062531,1.316741036646537,1.7301187395659692,-0.05985788775209329,-0.2651387473228912,0.14542297181870462
656,0.9322695959094128,0.9218380520782,0.9427011397406256,decreasing,1.086633788544591,-0.33522325106928663,-1.1908062789620744,0.5203597768235011,neutral,indifferent,0.970695491900986,0.6543155117837175,1.2870754720182545,-0.37766278902706835,-0.7103394662974276,-0.044986111756709024
657,0.9429602311008702,0.8993174627582435,0.9866029994434969,decreasing,7.011042238639406,-0.7376434764616374,-1.1030699026350534,-0.37221705028822133,negative,loser,-0.1806703065197084,-0.7040092503017781,0.3426686372623613,-3.3682537654031908,-4.229458160142743,-2.507049370663639
658,0.9885621959674432,0.9859551726377107,0.9911692192971757,decreasing,-0.16604438783743478,1.0949990597613406,0.6973157016363134,1.4926824178863678,positive,indifferent,-0.8642848732727759,-1.0613789257614141,-0.6671908207841377,0.3828007362670271,0.13402753968725423,0.6315739328468
661,0.9680713752984351,0.959838576832477,0.9763041737643933,decreasing,-1.0048861091442851,0.347002785787867,0.007932265787692738,0.6860733057880413,neutral,indifferent,-0.7212543383945492,-0.9571484027990671,-0.4853602739900313,-0.37202955460249126,-0.5687837176477981,-0.1752753915571844
664,0.9636834151542972,0.9515062636671081,0.9758605666414863,decreasing,-3.6973786830083206,1.3528418092487982,0.9098334295069004,1.795850188990696,positive,indifferent,1.2512669389888573,1.0862873381045386,1.416246539873176,0.4048719787117317,0.2421238120647385,0.5676201453587248
665,0.9992456149922634,0.9939207204247184,1.0045705095598085,stable,-7.073024573033016,1.5343144580994226,1.2479347289346687,1.8206941872641764,positive,indifferent,-0.05257582718300629,-0.15036273089962474,0.04521107653361215,0.24894672489611153,0.11417111863921225,0.3837223311530108
666,0.9814408591078,0.9660058866218283,0.9968758315937717,decreasing,0.8130523849329236,0.5642348637140469,0.2701773452881643,0.8582923821399294,positive,indifferent,0.8252050017909092,0.6268631531779578,1.0235468504038605,-0.7363246150129489,-1.2245106098202592,-0.24813862020563848
672,0.9912704200683737,0.9803758471778496,1.0021649929588978,stable,1.5063348931196268,1.7580866517067624,1.3836625842934704,2.132510719120054,positive,indifferent,1.6159467640295315,1.4169268151918082,1.8149667128672549,0.134671035265008,-0.1956270487617241,0.4649691192917401
673,0.9762319342795178,0.9631807557175517,0.989283112841484,decreasing,5.210150713540328,1.0402134229697684,0.6498907448090601,1.4305361011304767,positive,indifferent,0.9848150700101924,0.8420892635056076,1.1275408765147772,1.0600430926994966,0.9384553558420232,1.18163082955697
674,0.9741536734351047,0.963142552357694,0.9851647945125155,decreasing,4.363426077291613,0.702210860572794,-0.010615140073266915,1.415036861218855,neutral,indifferent,-2.849291885402046,-3.498159839633351,-2.2004239311707408,-1.202115003041744,-1.772955433846069,-0.6312745722374192
682,0.9900606211271467,0.9805102699317985,0.9996109723224949,decreasing,-1.8144221303106667,2.271549050973771,1.661748776816761,2.8813493251307807,positive,indifferent,1.0300775304718708,0.8784036164024744,1.1817514445412671,-0.01910868340221319,-0.17083931660026624,0.13262194979583986
685,0.9858368858722514,0.9766843916577588,0.994989380086744,decreasing,-0.7473150481853711,0.08638763652472897,-0.18284683829421577,0.3556221113436737,neutral,indifferent,0.5864648672133052,0.45934957579007835,0.713580158636532,-0.1097215299099555,-0.3051096194359573,0.08566655961604631
686,0.9878193928498518,0.9861882188157555,0.9894505668839481,decreasing,-8.976718709693223,0.650544751615723,0.3554995214572356,0.9455899817742104,positive,indifferent,0.5189696311667394,0.38148305845512925,0.6564562038783497,0.20133194122139603,0.09828788404246164,0.3043759984003304
692,0.9892940998751143,0.9843430109605833,0.9942451887896453,decreasing,-10.071279995669416,-0.3330806800984527,-0.6752671007322242,0.009105740535318763,neutral,indifferent,0.3261722919209078,0.24739639506909586,0.40494818877271976,0.39525468807186237,0.2882556169476145,0.5022537591961103
703,0.9832982291729415,0.9810021027330383,0.9855943556128447,decreasing,-11.526234076888914,0.10742268584588387,-0.3529438943162926,0.5677892660080603,neutral,indifferent,0.5448151279516557,0.4102521642027913,0.67937809170052,0.5576257633840046,0.42171433082441157,0.6935371959435976
704,0.9433888271701669,0.9278610924379889,0.958916561902345,decreasing,-2.6790497193911964,0.37832430043775667,-0.11548667211131425,0.8721352729868276,neutral,indifferent,1.6164101635301824,1.3838241713527797,1.8489961557075851,0.5718024264367377,0.27690925923836446,0.8666955936351111
706,0.9712234918598173,0.9578962803110196,0.984550703408615,decreasing,-3.924336679997786,-0.8125159623052652,-1.3565991767479681,-0.2684327478625623,negative,loser,-0.7159447036797293,-0.9065292138858855,-0.5253601934735731,-0.6679026510358875,-0.9041785725130234,-0.43162672955875175
707,0.9983162294230087,0.9951177740545069,1.0015146847915106,stable,-17.736303353382983,0.990670506753006,0.6358937499673079,1.3454472635387043,positive,indifferent,-0.20590163179626053,-0.3717906645298876,-0.040012599062633436,0.09920715306134532,-0.008578286214973502,0.20699259233766415
708,1.006176746520028,0.9990714688617324,1.0132820241783236,stable,-1.5567579118891974,-0.6952051954428312,-0.9904689835544978,-0.39994140733116473,negative,indifferent,-0.2740510376516121,-0.3943714677014187,-0.1537306076018055,-1.166806156633047,-1.3936367295079641,-0.93997558375813
709,0.9742577212317449,0.9533935352390178,0.995121907224472,decreasing,0.396101750976282,1.1944895463054117,0.6052011888351574,1.783777903775666,positive,indifferent,2.0062093771319764,1.794909509870485,2.217509244393468,-0.43970289611031943,-0.5412883274479553,-0.33811746477268356
711,0.9855268420701571,0.968476362364951,1.002577321775363,stable,1.3097179436696424,1.663539323115613,1.315485204979689,2.011593441251537,positive,indifferent,-0.4828227509742185,-0.6685137595992761,-0.297131742349161,1.9190340096479017,1.4694233961857783,2.368644623110025
712,0.9889572779218454,0.9792647889842089,0.9986497668594819,decreasing,8.435788131244774,1.7095832393714996,1.280117068779155,2.139049409963844,positive,indifferent,1.455285704658743,1.3053032682770498,1.6052681410404364,0.5022889665505864,0.3623649670498073,0.6422129660513656
714,0.9641878075288282,0.9478485093134654,0.9805271057441909,decreasing,3.748001215987459,3.240034252226283,2.7039024171160304,3.7761660873365357,positive,indifferent,0.17040055056070794,-0.008787640121066975,0.34958874124248285,1.317822874734452,1.165576020824798,1.470069728644106
715,0.9781426184744697,0.9699958767413832,0.9862893602075562,decreasing,1.0302531589713557,-0.3252606673632975,-0.6581857385792882,0.00766440385269318,neutral,indifferent,1.1942238184819616,1.0341302285130731,1.35431740845085,0.621949190061767,0.46983678614348345,0.7740615939800505
